ID;ID;Gender;Sport;Continent;Country;Club;Team logo;Team nickname;Trophic;Classification_Specific;Classification_General;Classification_Class;Classification_Order;Classification_Family;Classification_Genus;Classification_Species;Stadium;Location;Lat;Long;Capacity;N_Species_In_Country;EX;EW;CR;EN;VU;NT;LC;DD;NE;Decreasing;Increasing;Stable;Unknown
ID_284;284;Men;Cricket;Oceania;New Zealand;Central Stags;Red deer;Red deer;Herbivore;Cervus elaphus;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus elaphus;McLean Park;-39.50205649027317, 176.9133111973834;-39.50205649027317; 176.9133111973834;19700;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_285;285;Men;Volleyball;Europe;Russian Federation;ASK Nizhny Novgorod;Red deer;;Herbivore;Cervus elaphus;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus elaphus;DS Zarechye Hall;56.27946799353123, 43.942363767677186;56.27946799353123; 43.942363767677186;1500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_286;286;Men;Ice Hockey;Europe;Russian Federation;Torpedo Nizhny Novgorod;Red deer;;Herbivore;Cervus elaphus;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus elaphus;KRK Nagorny;56.29238740444736, 43.97969714020008;56.29238740444736; 43.97969714020008;5500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_287;287;Women;Ice Hockey;Europe;Russian Federation;Torpedo Nizhny Novgorod;Red deer;;Herbivore;Cervus elaphus;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus elaphus;KRK Nagorny;56.292087271173834, 43.97916669831742;56.292087271173834; 43.97916669831742;5500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_288;288;Women;Basketball;Asia;China;Xinjiang Tian Shan Magic Deer;Central Asian red deer;Central Asian red deer;Herbivore;Cervus hanglu;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus hanglu;Xinjiang Sports Centre;43.8803647015071, 87.56155260782651;43.8803647015071; 87.56155260782651;NA;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_289;289;Men;Football;Asia;Japan;Kashima Antlers;Sika Deer;;Herbivore;Cervus nippon;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus nippon;Kashima Soccer Stadium;35.99206982494717, 140.64163926765488;35.99206982494717; 140.64163926765488;40728;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_290;290;Men;Ice Hockey;Asia;Japan;Nikkō Ice Bucks;;Sika deer;Herbivore;Cervus nippon;Species;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus nippon;Nikkō Kirifuri Ice Arena;36.76078220880944, 139.60990051706548;36.76078220880944; 139.60990051706548;2000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_291;291;Men;Football;Oceania;Australia;Melbourne City FC;Whale;;Marine mammal;Cetacea;Infraorder;Mammalia;Artiodactyla;NA;NA;NA;AAMI Park;-37.82512959215601, 144.98336762261653;-37.82512959215601; 144.98336762261653;NA;21;NA;NA;NA;2;2;1;11;5;NA;NA;4;NA;17
ID_292;292;Women;Basketball;Asia;China;Sichuan Yuanda Merlot;Whale;Whale;Marine mammal;Cetacea;Infraorder;Mammalia;Artiodactyla;NA;NA;NA;Sichuan Provincial Gymnasium;30.631546399791333, 104.06547609962693;30.631546399791333; 104.06547609962693;7000;10;NA;NA;NA;NA;2;NA;7;1;NA;NA;2;1;7
ID_293;293;Women;Ice Hockey;Americas;United States;Connecticut Whale;Whale;;Marine mammal;Cetacea;Infraorder;Mammalia;Artiodactyla;NA;NA;NA;"	International Skating Center of Connecticut";41.9035477255177, -72.7877043168907;41.9035477255177; -72.7877043168907;3000;28;NA;NA;2;4;2;3;15;2;NA;5;5;1;17
ID_294;294;Men;Football;Europe;Spain;Valencia CF;Bat;Bat;Small mammal;Chiroptera;Order;Mammalia;Chiroptera;NA;NA;NA;Mestalla Stadium;39.477037775488235, -0.35155096172250105;39.477037775488235; -0.35155096172250105;55000;32;NA;NA;NA;NA;6;4;21;1;NA;14;NA;8;10
ID_295;295;Women;Football;Europe;Spain;Levante DU Femenino;Bat;;Small mammal;Chiroptera;Order;Mammalia;Chiroptera;NA;NA;NA;Ciudad Deportiva;39.43035612263308, -0.7737797394971231;39.43035612263308; -0.7737797394971231;600;32;NA;NA;NA;NA;6;4;21;1;NA;14;NA;8;10
ID_296;296;Women;Football;Europe;Spain;Valencia CF Femenino;Bat;;Small mammal;Chiroptera;Order;Mammalia;Chiroptera;NA;NA;NA;Ciudad Deportiva de Paterna;39.543086622884836, -0.45524580482372023;39.543086622884836; -0.45524580482372023;3000;32;NA;NA;NA;NA;6;4;21;1;NA;14;NA;8;10
ID_297;297;Men;Football;Europe;France;RC Strasbourg;White stork;;Bird;Ciconia ciconia;Species;Aves;Ciconiiformes;Ciconiidae;Ciconia;Ciconia ciconia;Stade de la Meinau;48.55965118063047, 7.754345373659598;48.55965118063047; 7.754345373659598;29000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_298;298;Men;Baseball;Europe;Netherlands;Silicon Storks;White stork;White stork;Bird;Ciconia ciconia;Species;Aves;Ciconiiformes;Ciconiidae;Ciconia;Ciconia ciconia;Sportpark Kijkduin-Schapenatjesduin;52.06342723945583, 4.221413260929559;52.06342723945583; 4.221413260929559;1000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_299;299;Women;Football;Europe;Netherlands;ADO Den Haag Vrouwen;White stork;;Bird;Ciconia ciconia;Species;Aves;Ciconiiformes;Ciconiidae;Ciconia;Ciconia ciconia;ADO Den Haag Stadium;52.062869208789635, 4.382921368873773;52.062869208789635; 4.382921368873773;15000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_300;300;Men;Football;Europe;United Kingdom;Burnley FC;White stork;;Bird;Ciconia ciconia;Species;Aves;Ciconiiformes;Ciconiidae;Ciconia;Ciconia ciconia;Turf Moor;53.788801785566505, -2.229974778803462;53.788801785566505; -2.229974778803462;21994;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_301;301;Women;Volleyball;Europe;Russian Federation;Dinamo-Ak Bars;Ladybird;;Arthropod;Coccinellidae;Family;Insecta;Coleoptera;Coccinellidae;NA;NA;Волейбольный Центр «Санкт-Петербург»;55.733969306237455, 49.17286520709839;55.733969306237455; 49.17286520709839;4600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_302;302;Men;Football;Asia;Thailand;Chiangrai United FC;Beetle;Beetle;Arthropod;Coleoptera;Order;Insecta;Coleoptera;NA;NA;NA;LEO Chiangrai Stadium;19.95753357265112, 99.87588890257409;19.95753357265112; 99.87588890257409;12000;2;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;2
ID_303;303;Men;Football;Africa;Ethiopia;Hadiya Hossana F.C.;Dove;;Bird;Columbidae;Family;Aves;Columbiformes;Columbidae;NA;NA;Abiy Hersamo Stadium;7.551514072408236, 37.85800833166633;7.551514072408236; 37.85800833166633;5000;21;NA;NA;NA;NA;1;1;19;NA;NA;5;3;13;NA
ID_304;304;Men;Football;Africa;Ethiopia;Wolkite City F.C.;Dove;;Bird;Columbidae;Family;Aves;Columbiformes;Columbidae;NA;NA;Wolkite Stadium;8.28789614429662, 37.78852697769865;8.28789614429662; 37.78852697769865;1500;21;NA;NA;NA;NA;1;1;19;NA;NA;5;3;13;NA
ID_305;305;Men;Football;Americas;United States;New York City FC;NA;Pigeon;Bird;Columbidae;Family;Aves;Columbiformes;Columbidae;NA;NA;Yankee Stadium;40.82978968260282, -73.92694259403655;40.82978968260282; -73.92694259403655;30321;19;NA;NA;NA;NA;NA;1;18;NA;NA;6;6;7;NA
ID_306;306;Men;Football;Americas;Argentina;Club Atlético San Lorenzo de Almagro;NA;Crow;Bird;Corvus;Genus;Aves;Passeriformes;Corvidae;Corvus;NA;Estadio Pedro Bidegain;-7.222937156725503, 112.62320847953525;-7.222937156725503; 112.62320847953525;47964;0;NA;1;2;1;2;3;35;NA;NA;15;11;16;1
ID_307;307;Women;Basketball;Americas;Argentina;Montmartre;Raven;;Bird;Corvus corax;Species;Aves;Passeriformes;Corvidae;Corvus;Corvus corax;Polideportivo Fray Mamerto Esquiu;-28.45389226801302, -65.76082073144373;-28.45389226801302; -65.76082073144373;4800;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_308;308;Women;Volleyball;Europe;Germany;Rote Raben Vilsbiburg;Raven;Raven;Bird;Corvus corax;Species;Aves;Passeriformes;Corvidae;Corvus;Corvus corax;Ballsporthalle;48.45450430419256, 12.346728475502585;48.45450430419256; 12.346728475502585;2000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_309;309;Men;Handball;Europe;Spain;Club Balonmano Granollers;Raven;;Bird;Corvus corax;Species;Aves;Passeriformes;Corvidae;Corvus;Corvus corax;Palacio de Deportes de Granollers;41.598269974096176, 2.287747420636188;41.598269974096176; 2.287747420636188;5685;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_310;310;Women;Handball;Europe;Spain;Club Balonmano Granollers;Raven;;Bird;Corvus corax;Species;Aves;Passeriformes;Corvidae;Corvus;Corvus corax;Palacio de Deportes de Granollers;41.939878540502406, 2.3033919998356334;41.939878540502406; 2.3033919998356334;5685;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_311;311;Men;American Football;Americas;United States;Baltimore Ravens;Raven;Raven;Bird;Corvus corax;Species;Aves;Passeriformes;Corvidae;Corvus;Corvus corax;M&T Bank Stadium;39.278452679279695, -76.62416352164931;39.278452679279695; -76.62416352164931;71008;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_312;312;Men;Football;Africa;Ethiopia;Arba Minch City F.C.;Crocodile;Crocodile;Reptile;Crocodylidae;Family;Reptilia;Crocodylia;Crocodylidae;NA;NA;Arba Minch Stadium;6.042039955531958, 37.55155034884185;6.042039955531958; 37.55155034884185;NA;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_313;313;Men;Football;Asia;Indonesia;Persebaya Surabaya;Crocodile;Crocodile;Reptile;Crocodylidae;Family;Reptilia;Crocodylia;Crocodylidae;NA;NA;Gelora Bung Tomo;-7.223011662595625, 112.62331576788898;-7.223011662595625; 112.62331576788898;46806;4;NA;NA;1;NA;1;NA;2;NA;NA;2;NA;2;NA
ID_314;314;Men;Basketball;Asia;Turkey;Bursaspor Basketbol;;Crocodile;Reptile;Crocodylidae;Family;Reptilia;Crocodylia;Crocodylidae;NA;NA;Tofaş Spor Salonu;40.22912122729635, 28.96762633216716;40.22912122729635; 28.96762633216716;7500;0;NA;NA;5;NA;4;NA;5;NA;NA;6;1;6;NA
ID_315;315;Men;Football;Asia;Iran, Islamic Republic of;Zob Ahan;NA;Mugger crocodile;Reptile;Crocodylus palustris;Species;Reptilia;Crocodylia;Crocodylidae;Crocodylus;Crocodylus palustris;Foolad Shahr Stadium;32.48292267912304, 51.422166613499265;32.48292267912304; 51.422166613499265;25000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;1;NA
ID_316;316;Men;Basketball;Americas;Canada;Saskatchewan Rattlers;Rattlesnake;Rattlesnake;Reptile;Crotalinae;Subfamily;Reptilia;Squamata;Viperidae;NA;NA;SaskTel Centre;52.18978959515976, -106.67911353782003;52.18978959515976; -106.67911353782003;15195;2;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;2;NA
ID_317;317;Men;Football;Americas;United States;Philadelphia Union;Rattlesnake;;Reptile;Crotalinae;Subfamily;Reptilia;Squamata;Viperidae;NA;NA;Subaru Park;39.83307318686945, -75.37745509976773;39.83307318686945; -75.37745509976773;18500;16;NA;NA;NA;NA;NA;NA;16;NA;NA;3;NA;12;1
ID_318;318;Men;Baseball;Americas;United States;Arizona Diamondbacks;Western diamondback rattlesnake;Western diamondback rattlesnake;Reptile;Crotalus atrox;Species;Reptilia;Squamata;Viperidae;Crotalus;Crotalus atrox;Chase Field;33.44549552148283, -112.06637650843383;33.44549552148283; -112.06637650843383;48405;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_319;319;Men;Baseball;Europe;Italy;Padule Baseball;Mosquito;Mosquito;Arthropod;Culicidae;Family;Insecta;Diptera;Culicidae;NA;NA;Campo Comunale;43.837709319035994, 11.180158556298823;43.837709319035994; 11.180158556298823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_320;320;Men;Baseball;Americas;United States;Toronto Blue Jays;Blue Jay;Blue Jay;Bird;Cyanocitta cristata;Species;Aves;Passeriformes;Corvidae;Cyanocitta;Cyanocitta cristata;Rogers Centre;43.65340451967752, -79.38290535231194;43.65340451967752; -79.38290535231194;41500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_321;321;Men;Basketball;Americas;Chile;Tinguiririca San Fernando;Burrowing parrot;;Bird;Cyanoliseus patagonus;Species;Aves;Psittaciformes;Psittacidae;Cyanoliseus;Cyanoliseus patagonus;Gimnasio Hermanos Maristas;-34.577027224458035, -70.98678825778977;-34.577027224458035; -70.98678825778977;1500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_322;322;Women;Football;Asia;Japan;Albirex Niigata Ladies;Swan;;Bird;Cygnus;Genus;Aves;Anseriformes;Anatidae;Cygnus;NA;Niigata City Athletic Stadium;37.91326409668445, 139.03695049196213;37.91326409668445; 139.03695049196213;18671;3;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;1;NA;2
ID_323;323;Men;Volleyball;Oceania;Australia;WA Steel;Black Swan;;Bird;Cygnus atratus;Species;Aves;Anseriformes;Anatidae;Cygnus;Cygnus atratus;Gold Netball Centre;-31.943766959049082, 115.80585021612383;-31.943766959049082; 115.80585021612383;1050;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_324;324;Men;Rugby XV;Oceania;Australia;Western Force;Black swan;;Bird;Cygnus atratus;Species;Aves;Anseriformes;Anatidae;Cygnus;Cygnus atratus;Perth Rectangular Stadium;-31.945603706107846, 115.87035482406273;-31.945603706107846; 115.87035482406273;20500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_325;325;Men;Rugby XV;Europe;Spain;Club de Rugby Complutense Cisneros;Mute swan;;Bird;Cygnus olor;Species;Aves;Anseriformes;Anatidae;Cygnus;Cygnus olor;Central de la Ciudad Universitaria;40.43799160935392, -3.72846923780351;40.43799160935392; -3.72846923780351;6000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_326;326;Men;Handball;Europe;Spain;Club Cisne Balonmano;Mute swan;Mute swan;Bird;Cygnus olor;Species;Aves;Anseriformes;Anatidae;Cygnus;Cygnus olor;Pavillón Municipal dos Deportes de Pontevedra;42.4367227786468, -8.641107171938893;42.4367227786468; -8.641107171938893;4000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_327;327;Men;Football;Oceania;Fiji;Nasinu;NA;Minnow;Fish;Cyprinidae;Family;Actinopterygii;Cypriniformes;Cyprinidae;NA;NA;Rishikul College Grounds;-18.064625065847267, 178.5540951699607;-18.064625065847267; 178.5540951699607;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_328;328;Men;Baseball;Asia;Japan;Hiroshima Toyo Carp;Koi fish;Koi fish;Domestic;Cyprinus rubrofuscus;Species;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus rubrofuscus;Mazda Stadium;34.39200103350381, 132.48492257268768;34.39200103350381; 132.48492257268768;32000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_329;329;Men;Football;Europe;United Kingdom;Watford FC;Fallow Deer;;Herbivore;Dama dama;Species;Mammalia;Artiodactyla;Cervidae;Dama;Dama dama;Vicarage Road;51.650067606836224, -0.4012547397005984;51.650067606836224; -0.4012547397005984;NA;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1
ID_330;330;Men;Basketball;Americas;Argentina;Club Atlético Platense;;Squid;Mollusc;Decapodiformes;Superorder;Cephalopoda;NA;NA;NA;NA;Microestadio Ciudad de Vicente Lopez;-34.54002600676664, -58.48080385465668;-34.54002600676664; -58.48080385465668;28530;19;NA;NA;NA;NA;NA;NA;17;2;NA;NA;NA;NA;19
ID_331;331;Men;Football;Americas;Argentina;Club Atlético Platense;NA;Squid;Mollusc;Decapodiformes;Superorder;Cephalopoda;NA;NA;NA;NA;Estadio Ciudad de Vicente López;-34.539896760820625, -58.47864391420373;-34.539896760820625; -58.47864391420373;34530;19;NA;NA;NA;NA;NA;NA;17;2;NA;NA;NA;NA;19
ID_332;332;Women;Football;Americas;Chile;Deportes Puerto Montt Femenino;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Regional de Chinquihue;-41.49157372298474, -72.98526054128352;-41.49157372298474; -72.98526054128352;10000;14;NA;NA;NA;NA;NA;2;11;1;NA;1;NA;NA;13
ID_333;333;Men;Football;Americas;Ecuador;Delfín Sporting Club;Dolphin;Cetacean;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Estadio Jocay;-0.9627319773087702, -80.70096375196202;-0.9627319773087702; -80.70096375196202;20000;14;NA;NA;NA;1;NA;1;11;1;NA;1;NA;NA;13
ID_334;334;Men;Basketball;Americas;Ecuador;Asociación Deportiva Naval;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;"	Alejandro Ponce Noboa";-2.257390891044617, -79.89320568831346;-2.257390891044617; -79.89320568831346;3500;14;NA;NA;NA;1;NA;1;11;1;NA;1;NA;NA;13
ID_335;335;Women;Volleyball;Europe;France;Saint-Raphaël Var Volley-Ball;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Salle Pierre Clere;43.438062850778266, 6.7708953477356575;43.438062850778266; 6.7708953477356575;1000;13;NA;NA;NA;NA;NA;1;11;1;NA;NA;NA;NA;13
ID_336;336;Women;Basketball;Europe;Germany;BC Pharmaserv Marburg;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Sporthalle Georg-Gaßmann-Stadion;50.799240463332204, 8.754523126498437;50.799240463332204; 8.754523126498437;1000;8;NA;NA;NA;NA;NA;1;6;1;NA;NA;NA;NA;8
ID_337;337;Men;Football;Asia;Indonesia;Borneo FC Samarinda;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Stadion Segiri;-0.4928386205489738, 117.14862422849346;-0.4928386205489738; 117.14862422849346;13000;16;NA;NA;NA;1;1;2;11;1;NA;2;NA;NA;14
ID_338;338;Men;Football;Asia;Israel;FC Ashdod;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Yud-Alef Stadion;31.810552337846584, 34.64924191454474;31.810552337846584; 34.64924191454474;8200;8;NA;NA;NA;NA;NA;1;6;1;NA;NA;NA;NA;8
ID_339;339;Women;Basketball;Asia;Israel;Maccabi Bnot Ashdod;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Ha'Kiriya Arena;31.791244120252056, 34.64335470725696;31.791244120252056; 34.64335470725696;2200;8;NA;NA;NA;NA;NA;1;6;1;NA;NA;NA;NA;8
ID_340;340;Men;Football;Asia;Japan;Kawasaki Frontale;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Kawasaki Todoroki Stadium;35.58597878840638, 139.65226446515308;35.58597878840638; 139.65226446515308;27495;16;NA;NA;NA;NA;NA;2;13;1;NA;NA;NA;NA;16
ID_341;341;Men;Basketball;Asia;Japan;Nagoya Diamond Dolphins;;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Dolphin's Arena;35.183344862040386, 136.90293579010918;35.183344862040386; 136.90293579010918;7407;16;NA;NA;NA;NA;NA;2;13;1;NA;NA;NA;NA;16
ID_342;342;Men;Basketball;Africa;Morocco;Chabab Rif Al Hoceima;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Salle 3 Mars;35.246556654512624, -3.9334357638634905;35.246556654512624; -3.9334357638634905;1500;12;NA;NA;NA;NA;NA;1;10;1;NA;NA;NA;NA;12
ID_343;343;Men;Football;Africa;Nigeria;Rivers United FC;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Adokiye Amiesimaka Stadium;4.968090819749218, 6.971682121132036;4.968090819749218; 6.971682121132036;40000;11;NA;NA;1;NA;NA;1;8;1;NA;1;NA;NA;10
ID_344;344;Men;Football;Americas;Peru;Academia Deportiva Cantolao;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Estadio Miguel Grau;-12.059595916749991, -77.11917467448458;-12.059595916749991; -77.11917467448458;17000;16;NA;NA;NA;1;NA;1;13;1;NA;1;NA;NA;15
ID_345;345;Women;Football;Americas;Peru;Academia Deportiva Cantolao Femenino;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Estadio Segundo Aranda Torres;-11.100685645821688, -77.60408090517743;-11.100685645821688; -77.60408090517743;8000;16;NA;NA;NA;1;NA;1;13;1;NA;1;NA;NA;15
ID_346;346;Men;Cricket;Africa;South Africa;Hollywoodbets Dolphins;Dolphin;;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Kingsmead Cricket Ground;-29.849869767302028, 31.028608889081525;-29.849869767302028; 31.028608889081525;25000;21;NA;NA;NA;1;NA;3;16;1;NA;1;NA;NA;20
ID_347;347;Men;Basketball;Europe;Sweden;Norrköping Dolphins;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Stadium arena;58.58765784932091, 16.14606984747743;58.58765784932091; 16.14606984747743;3500;4;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;4
ID_348;348;Women;Basketball;Europe;Sweden;Norrköping Dolphins ;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;"Östersund Sporthall	";63.1788974631748, 14.645140329222112;63.1788974631748; 14.645140329222112;1700;4;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;4
ID_349;349;Men;American Football;Americas;United States;Miami Dolphins;Dolphin;Dolphin;Marine mammal;Delphinidae;Family;Mammalia;Artiodactyla;Delphinidae;NA;NA;Hard Rock Stadium;25.959077340727305, -80.23577098738664;25.959077340727305; -80.23577098738664;65326;20;NA;NA;NA;NA;NA;1;18;1;NA;NA;NA;NA;20
ID_350;350;Men;Basketball;Africa;South Africa;Mpumalanga Rhinos;Black rhinoceros;Black rhinoceros;Herbivore;Diceros bicornis;Species;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;Diceros bicornis;NA;NA;NA;;NA;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
ID_351;351;Men;Rugby XIII;Europe;United Kingdom;Leeds Rhinos;Black rhino;Black rhino;Herbivore;Diceros bicornis;Species;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;Diceros bicornis;Headingley Rugby Stadium;53.81716206889024, -1.581388259622858;53.81716206889024; -1.581388259622858;19700;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
ID_352;352;Men;Basketball;Europe;Germany;Alba Berlin;Albatros;Albatros;Bird;Diomedeidae;Family;Aves;Procellariiformes;Diomedeidae;NA;NA;Mercedes-Benz Arena Berlin;52.50643181832443, 13.44442553095577;52.50643181832443; 13.44442553095577;17000;0;NA;NA;2;7;6;6;1;NA;NA;11;5;5;1
ID_353;353;Women;Basketball;Europe;Germany;Alba Berlin;Albatros;Albatros;Bird;Diomedeidae;Family;Aves;Procellariiformes;Diomedeidae;NA;NA;Sporthalle Charlottenburg ;52.523440618254945, 13.30512940197166;52.523440618254945; 13.30512940197166;2200;0;NA;NA;2;7;6;6;1;NA;NA;11;5;5;1
ID_354;354;Men;Rugby XV;Americas;Brazil;Cobras Brasil XV;Cobra;Cobra;Reptile;Elapidae;Family;Reptilia;Squamata;Elapidae;NA;NA;Estádio Nicolau Alayon;-23.51798329539769, -46.68559935413939;-23.51798329539769; -46.68559935413939;9660;29;NA;NA;NA;NA;1;1;26;1;NA;2;NA;10;17
ID_355;355;Men;Cricket;Asia;India;Vidarbha cricket team;Cobra;;Reptile;Elapidae;Family;Reptilia;Squamata;Elapidae;NA;NA;Vidarbha Cricket Association Stadium;21.157292161521656, 79.07686345371832;21.157292161521656; 79.07686345371832;45000;39;NA;NA;NA;2;1;2;29;5;NA;4;NA;8;27
ID_356;356;Men;Football;Asia;Thailand;Khon Kaen United F.C.;Cobra;Cobra;Reptile;Elapidae;Family;Reptilia;Squamata;Elapidae;NA;NA;Khon Kaen PAO Stadium;16.413134600188286, 102.82815575084543;16.413134600188286; 102.82815575084543;6500;41;NA;NA;NA;NA;2;NA;31;8;NA;4;1;7;29
ID_357;357;Men;Football;Asia;India;Kerala Blasters FC;Asian Elephant;Asian Elephant;Herbivore;Elephas maximus;Species;Mammalia;Proboscidea;Elephantidae;Elephas;Elephas maximus;Jawaharlal Nehru Stadium - Kochi;9.997482942698692, 76.30150620135433;9.997482942698692; 76.30150620135433;41000;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_358;358;Men;Cricket;Asia;India;Baroda cricket team;Asian elephant;;Herbivore;Elephas maximus;Species;Mammalia;Proboscidea;Elephantidae;Elephas;Elephas maximus;Vadodara International Cricket Stadium;22.398270051392263, 73.29422073018456;22.398270051392263; 73.29422073018456;30000;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_359;359;Men;Cricket;Asia;India;Delhi cricket team;Asian elephant;;Herbivore;Elephas maximus;Species;Mammalia;Proboscidea;Elephantidae;Elephas;Elephas maximus;Arun Jaitley Stadium;28.638101892606663, 77.24373139699779;28.638101892606663; 77.24373139699779;41842;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
